imovel_Id;tipoImovel;valorImovel;areaRealPrivativa;latitude;longitude;quartos;banho;suites;vagaGaragem;valorCondominio;valorIptu;Cidade;Regiao;Bairro;Endereco
3144471;Cobertura;590000;160;-19,8748134;-43,9915778;3;3;1;2;875;103,8;belo-horizonte;pampulha;Ouro Preto;Rua Jos� Ribeiro Filho, 396
341712;Cobertura;594900;172;-19,8625422;-43,939115;4;1;2;2;250;159;belo-horizonte;pampulha;Dona Clara;Rua Deputado Jos� Raimundo, 319
3240930;Casa;600000;485;-19,8785938;-43,937174;3;2;0;4;0;230,8;belo-horizonte;;Santa Cruz;Rua Hayd�e Bambirra, 26
3264073;Apartamento 3 quartos;600000;115;-19,9248454;-43,9683484;3;2;1;2;200;161,81;belo-horizonte;oeste;Calafate;Rua dos Andes, 370
3264576;Lote-�rea-Terreno;600000;300;-19,8658545;-43,9183478;0;0;0;0;0;82;belo-horizonte;nordeste;Piraj�;Rua Val�rio, 120
148549;Apartamento 3 quartos;620000;140;-19,9697265;-43,9717765;3;4;1;3;770;341,29;belo-horizonte;oeste;Buritis;Rua Maria Heilbuth Surette, 1374
1672234;Apartamento 4 quartos;620000;120;-19,937905;-43,9591317;4;3;1;2;350;126,57;belo-horizonte;oeste;Gutierrez;Rua Marechal Bittencourt, 211
3244820;Apartamento 4 quartos;620000;105;-19,9714589;-43,9694263;4;3;1;3;780;239;belo-horizonte;oeste;Buritis;Rua Stella Hanriot, 518
3248104;�rea Privativa;630000;127;-19,9416166;-43,9635845;3;2;1;3;450;172,35;belo-horizonte;oeste;Graja�;Rua Pedro Sigaud, 467
354074;Apartamento 3 quartos;640000;187;-19,8408546;-43,9550345;3;3;1;2;250;143,76;belo-horizonte;pampulha;Itapo�;Rua Gerson Morethzon, 98
1671682;Apartamento 4 quartos;650000;142;-19,9816659;-43,9740298;4;3;1;2;315;204;belo-horizonte;oeste;Buritis;Rua Pedro Natal�cio de Morais, 375
3245387;Apartamento 4 quartos;650000;163;-19,953693;-43,950262;4;4;2;2;450;206;belo-horizonte;centro-sul;Santa L�cia;Rua Artur Bernardes, 1370
356058;Apartamento 4 quartos;670000;101;-19,891179;-43,9295937;4;2;1;2;808;182;belo-horizonte;nordeste;Silveira;Rua Ilacir Pereira Lima, 267
21282;Apartamento 4 quartos;680000;132;-19,9567684;-43,9366373;4;2;1;2;1045;240;belo-horizonte;centro-sul;Sion;Rua da Groel�ndia , 165
390281;Apartamento 4 quartos;680000;115;-19,9789947;-43,9698945;4;3;1;2;485;201,62;belo-horizonte;oeste;Buritis;Avenida Prot�sio de Oliveira Penna, 265
142599;Casa;690000;365;-19,8941477;-43,9416696;3;2;1;9;0;163;belo-horizonte;nordeste;Renascen�a;Rua Tapira, 192
352478;Apartamento 3 quartos;690000;82;-19,9122129;-43,9262626;3;2;1;2;650;156,29;belo-horizonte;leste;Santa Tereza;Rua Pouso Alegre, 1800
346798;Cobertura;700000;162;-19,979477;-43,9745268;3;3;1;2;509;183,58;belo-horizonte;oeste;Buritis;Avenida Deputado Crist�vam Chiaradia, 200
3233802;Lote-�rea-Terreno;700000;500;-19,8723069;-43,951591;0;0;0;20;0;166,26;belo-horizonte;pampulha;S�o Francisco;Avenida Major Delfino de Paula, 1060
3235163;Apartamento 4 quartos;700000;147;0;0;4;3;1;2;546;198,45;belo-horizonte;centro-sul;Funcion�rios;Rua Padre Rolim, 921
3242290;Lote-�rea-Terreno;700000;500;-19,8725074;-43,9517064;0;0;0;20;0;166,26;belo-horizonte;pampulha;S�o Francisco;Avenida Major Delfino de Paula, 1054
3249698;Casa;700000;186;-19,8921371;-43,93728;4;2;0;2;0;159,78;belo-horizonte;nordeste;Renascen�a;Rua Botucatu, 711
3213347;Casa;710000;200;-19,8234842;-43,9844346;3;2;1;4;0;114,44;belo-horizonte;pampulha;Santa M�nica;Rua Professor Leopoldo Miranda, 57
3256436;Cobertura;713000;200;-19,93637;-43,9181068;4;3;2;2;255;121;belo-horizonte;centro-sul;Serra;Rua Itaparica, 310
2532759;�rea Privativa;725000;145;-19,908988;-43,9290329;3;3;1;3;255;195,55;belo-horizonte;leste;Floresta;Rua Araripe, 448
47662;Apartamento 4 quartos;727000;120;-19,882377;-43,928468;4;2;1;2;300;250;belo-horizonte;nordeste;Uni�o;Rua Flor-de-jequitib�, 100
10534;Apartamento 4 quartos;750000;135;-19,8607039;-43,954436;4;4;2;3;350;275,34;belo-horizonte;pampulha;Jaragu�;Rua Doutor Teles, 250
45532;Apartamento 3 quartos;750000;85;-19,9384148;-43,9297738;3;3;1;2;890;217,18;belo-horizonte;centro-sul;Funcion�rios;Rua Tom� de Souza, 291
1895727;Apartamento 3 quartos;750000;100;-19,9524834;-43,9311023;3;2;1;2;870;252,41;belo-horizonte;centro-sul;Sion;Avenida Uruguai, 966
3320191;Apartamento 4 quartos;750000;140;0;0;4;3;1;3;500;190;belo-horizonte;oeste;Buritis;Rua Stella Hanriot, 585
172694;Cobertura;780000;145;-19,873454;-43,981185;3;1;1;3;300;1200;belo-horizonte;pampulha;Ouro Preto;Rua Desembargador Le�o Starling, 100
3258887;Apartamento 3 quartos;780000;95;-19,9328638;-43,9301833;3;3;1;2;850;342;belo-horizonte;centro-sul;Funcion�rios;Rua Gon�alves Dias, 59
356813;Casa;795000;231;-19,8929223;-43,9332771;4;2;1;4;0;185,85;belo-horizonte;nordeste;Nova Floresta;Rua Horta Barbosa, 726
721791;Casa;799000;252;-19,9054879;-43,940064;3;2;1;5;0;176;belo-horizonte;leste;Col�gio Batista;Rua Aristides Ferreira, 90
3266192;Cobertura;799000;150;-19,9153386;-43,9262139;3;2;1;3;500;181,94;belo-horizonte;leste;Floresta;Rua Matias Barbosa, 136
2242303;Cobertura;800000;200;-19,9703583;-43,9721065;3;4;1;3;500;275,24;belo-horizonte;oeste;Buritis;Rua Maria Heilbuth Surette, 1227
2340119;Cobertura;800000;524;-19,9219157;-43,9431721;4;3;1;0;1500;442,32;belo-horizonte;centro-sul;Centro;Rua dos Goitacazes, 52
3252634;Casa;850000;267;-19,8469445;-43,9833921;4;4;1;4;0;80;belo-horizonte;pampulha;Jardim Atl�ntico;Rua Ernesto Braga, 44
1793834;Apartamento 4 quartos;860000;119;-19,9083698;-43,9307545;4;1;2;4;530;310;belo-horizonte;leste;Floresta;Rua Monte Alverne, 166
362898;Casa;900000;250;-19,8344197;-43,9679731;3;3;1;4;0;136,59;belo-horizonte;pampulha;Santa Am�lia;Rua Gil Vicente, 303
3242655;Lote-�rea-Terreno;900000;291;-19,935845;-43,920555;0;0;0;0;0;212,67;belo-horizonte;centro-sul;Serra;Rua Apodi, 110
57214;Cobertura;950000;170;-19,8881569;-43,9243382;3;3;1;2;400;200;belo-horizonte;leste;Cidade Nova;Rua Arap�, 15
359022;Casa;950000;385;-19,9001534;-44,0029302;4;4;1;5;0;175;belo-horizonte;noroeste;Al�pio de Melo;Rua Jos� Tinoco da Silva, 41
124638;Apartamento 4 quartos;990000;256;-19,8882159;-43,999257;4;2;1;4;300;120;belo-horizonte;pampulha;Castelo;Rua Concei��o Aparecida Augsten, 265
2453090;Cobertura;990000;181;-19,8884241;-43,9317363;3;3;1;3;700;296,36;belo-horizonte;nordeste;Silveira;Rua Jos� Geraldo Bessa, 100
16318;Cobertura;1050000;250;-19,975208;-43,962998;5;7;3;5;1047;773,04;belo-horizonte;oeste;Buritis;Rua L�bero Leone, 620
338131;Casa;1050000;167;-19,884487;-43,926302;4;2;0;2;150;3194;belo-horizonte;leste;Cidade Nova;Rua Professor Lincoln Continentino, 25
3263160;Apartamento 3 quartos;1050000;100;-19,9329402;-43,9260596;3;2;1;2;1000;493,02;belo-horizonte;centro-sul;Funcion�rios;Rua Maranh�o, 1447
296330;Apartamento 3 quartos;1100000;90;-19,9302708;-43,9353742;3;3;1;2;825;191,41;belo-horizonte;centro-sul;Funcion�rios;Rua Bernardo Guimar�es, 1056
2771066;Loja;1100000;230;-19,9301053;-43,9373594;0;5;0;0;600;634,5;belo-horizonte;centro-sul;Funcion�rios;Avenida Brasil, 1819
3236017;Apartamento 4 quartos;1100000;138;-19,9463406;-43,9393237;4;3;1;3;500;300;belo-horizonte;centro-sul;Santo Ant�nio;Rua Vi�osa, 270
2403620;Apartamento 4 quartos;1250000;140;-19,9416395;-43,9273115;4;2;1;2;1050;420,55;belo-horizonte;centro-sul;Cruzeiro;Rua Ouro Fino, 141
3235003;Apartamento 4 quartos;1350000;280;-19,9459989;-43,9556639;4;4;1;3;1335,4;401,6;belo-horizonte;centro-sul;Luxemburgo;Rua Doutor Pereira de Melo, 296
2353730;Casa;1400000;600;-19,909029;-43,898876;4;4;3;10;0;514;belo-horizonte;leste;Pomp�ia;Rua Bel�m, 1084
115517;Lote-�rea-Terreno;1490000;600;-19,932171;-43,965314;0;0;0;0;1;184;belo-horizonte;oeste;Barroca;Rua Campos Eliseos, 727
3258020;Apartamento 4 quartos;1550000;157;-19,9567349;-43,937371;4;4;2;3;1380;400;belo-horizonte;centro-sul;Sion;Rua das Guianas, 11
3233973;Apartamento 4 quartos;1600000;314;-19,9420766;-43,9206875;4;5;2;3;1800;500;belo-horizonte;centro-sul;Serra;Rua Cara�a, 235
343554;Apartamento 4 quartos;1700000;200;-19,93962;-43,956527;4;5;2;3;1950;737,15;belo-horizonte;centro-sul;Santo Agostinho;Rua Est�cio de S�, 147
1527331;Casa;1700000;450;-19,9155941;-43,9303941;4;2;1;4;0;361;belo-horizonte;leste;Floresta;Rua S�ria, 86
354778;Andar-pilotis;1800000;330;-19,9281841;-43,932871;0;7;0;4;3220,21;1050;belo-horizonte;centro-sul;Funcion�rios;Avenida Afonso Pena, 3130
570714;Casa;2150000;640;-19,9547563;-43,9206358;4;5;2;4;0;608,72;belo-horizonte;centro-sul;Mangabeiras;Rua Frei Gonzaga, 285
3263728;Lote-�rea-Terreno;2499000;689;-19,9404568;-43,9267066;0;0;0;3;0;805;belo-horizonte;centro-sul;Cruzeiro;Rua Minas Novas, 132
1859092;Loja;2500000;492;-19,935278;-43,9566609;0;2;0;0;420;775,52;belo-horizonte;oeste;Gutierrez;Rua Almirante Alexandrino, 125
1839433;Cobertura;5000000;635;-19,9258437;-43,9458817;4;5;2;4;2500;2307,28;belo-horizonte;centro-sul;Lourdes;Avenida Oleg�rio Maciel, 1741
351898;Sala;125000;39;-19,9210432;-43,9418118;0;1;0;0;425;97;belo-horizonte;centro-sul;Centro;Rua Tupis, 38
3264943;Apartamento 2 quartos;130000;54;-20,0016726;-44,006041;2;1;0;0;240;0;belo-horizonte;barreiro;Urucuia;Rua Bar�o de Monte Alto, 960
452994;Apartamento 2 quartos;145000;45;-19,8605751;-43,891173;2;1;0;1;161,9;58;belo-horizonte;nordeste;Vit�ria;Avenida Magenta, 135
1831856;Apartamento 2 quartos;150000;53;-19,9430479;-44,0119777;2;1;0;1;150;165;belo-horizonte;noroeste;Camargos;Rua S�crates Alvim, 11
3238236;Apartamento 2 quartos;169000;49;-19,9337394;-44,0210805;2;1;0;1;270,3;47,65;belo-horizonte;noroeste;Camargos;Rua Gentil Portugal do Brasil, 55
362268;Apartamento 2 quartos;175000;44;-19,9406245;-44,0164347;2;1;0;1;170;40;belo-horizonte;noroeste;Camargos;Rua Blenda, 251
1868976;Apartamento 3 quartos;179000;62;-19,962474;-43,99039;3;1;0;1;250;55;belo-horizonte;oeste;Bet�nia;Rua �rsula Paulino, 711
363203;Apartamento 3 quartos;180000;60;-19,9865781;-44,029177;3;1;0;1;250;60;belo-horizonte;barreiro;Barreiro;Rua Maria Elizabet Pessoa, 200
3240957;Sala;180000;28;-19,940384;-43,948306;0;1;0;0;256,37;112,6;belo-horizonte;centro-sul;Cidade Jardim;Avenida Prudente de Morais, 901
3260707;Apartamento 2 quartos;195000;50;-19,9265718;-44,0137095;2;1;0;1;220;67;belo-horizonte;noroeste;Calif�rnia;Rua Visconde de Mau�, 95
3265331;Apartamento 2 quartos;200000;48;-19,8887376;-44,0018557;2;1;0;1;250;0;belo-horizonte;pampulha;Castelo;Rua Doutor Fernando Scarpelli, 39
348435;Cobertura;205000;98;-19,9406231;-44,0164457;2;1;0;1;290;80,26;belo-horizonte;noroeste;Camargos;Rua Blenda, 251
345082;Apartamento 3 quartos;215000;61;-19,9380848;-44,0183006;3;1;0;1;180;60;belo-horizonte;noroeste;Camargos;Rua Deputado Joaquim Mariano, 141
347377;Apartamento 1 quarto;217744;28;-19,9240358;-43,9384257;1;1;1;0;250;0,01;belo-horizonte;centro-sul;Centro;Rua Esp�rito Santo, 1059
347438;Apartamento 1 quarto;222121;28;-19,9240358;-43,9384257;1;1;1;0;250;0,01;belo-horizonte;centro-sul;Centro;Rua Esp�rito Santo, 1059
347799;Apartamento 1 quarto;224342;28;-19,9240358;-43,9384257;1;1;1;0;250;0,01;belo-horizonte;centro-sul;Centro;Rua Esp�rito Santo, 1059
1608755;Sala;225000;55;-19,9045971;-43,9347682;0;2;0;1;506,5;99,53;belo-horizonte;leste;Col�gio Batista;Rua Jacu�, 1056
3267474;Apartamento 2 quartos;225000;45;-19,8607888;-43,9401582;2;1;0;1;300;60;belo-horizonte;pampulha;Dona Clara;Rua Desembargador Fernando Bhering, 94
347890;Apartamento 1 quarto;226586;28;-19,9240358;-43,9384257;1;1;1;0;250;0,01;belo-horizonte;centro-sul;Centro;Rua Esp�rito Santo, 1059
3253707;Apartamento 1 quarto;228851;28;-19,9240358;-43,9384257;1;1;1;1;234;1;belo-horizonte;centro-sul;Centro;Rua Esp�rito Santo, 1059
2426355;Apartamento 3 quartos;229900;57;-19,9366748;-44,0222037;3;1;1;1;250;450;belo-horizonte;noroeste;Camargos;Rua Gentil Portugal do Brasil, 55
3235085;Casa;230000;160;-19,9795989;-44,0319013;4;3;2;1;0;0;belo-horizonte;barreiro;�tila de Paiva;Beco G, 200
346602;Apartamento 1 quarto;233005;34;-19,9240358;-43,9384257;1;1;1;1;250;1;belo-horizonte;centro-sul;Centro;Rua Esp�rito Santo, 1059
346587;Apartamento 1 quarto;234799;34;-19,9240358;-43,9384257;1;1;1;1;250;1;belo-horizonte;centro-sul;Centro;Rua Esp�rito Santo, 1059
3250322;Apartamento 3 quartos;235000;65;0;0;3;1;0;1;230;65,36;belo-horizonte;oeste;Bet�nia;Rua Itamar Teixeira, 65
55517;Sala;237000;23;-19,8801165;-43,9286295;0;1;0;2;460;97;belo-horizonte;leste;Cidade Nova;Rua Alberto Cintra, 210
333989;Apartamento 2 quartos;240000;59;-19,9570339;-43,9835455;2;1;0;1;246;66,3;belo-horizonte;oeste;Bet�nia;Rua J�lio de Castilho, 133
339313;Apartamento 1 quarto;240000;46;-19,8749982;-43,9893467;1;1;0;1;250;200;belo-horizonte;pampulha;Ouro Preto;Rua Professor Dom�cio Murta, 181
3259723;Sala;250000;25;-19,9749476;-43,9420024;0;1;0;0;317;170,96;belo-horizonte;centro-sul;Belvedere;Avenida Luiz Paulo Franco, 500
3267245;Apartamento 3 quartos;250000;60;0;0;3;2;1;1;180;79,46;belo-horizonte;oeste;Buritis;Rua Vitorio Magnavacca, 405
3253698;Apartamento 1 quarto;252311;34;-19,9240358;-43,9384257;1;1;1;1;234;1;belo-horizonte;centro-sul;Centro;Rua Esp�rito Santo, 1059
3253708;Apartamento 1 quarto;252864;33;-19,9240358;-43,9384257;1;1;1;1;234;1;belo-horizonte;centro-sul;Centro;Rua Esp�rito Santo, 1059
3253699;Apartamento 1 quarto;254253;34;-19,9240358;-43,9384257;1;1;1;1;234;1;belo-horizonte;centro-sul;Centro;Rua Esp�rito Santo, 1059
3253709;Apartamento 1 quarto;254834;34;-19,9240358;-43,9384257;1;1;1;1;234;1;belo-horizonte;centro-sul;Centro;Rua Esp�rito Santo, 1059
342458;Casa geminada;259000;100;-19,9476902;-43,9721978;3;3;1;0;100;24,75;belo-horizonte;oeste;Jardim Am�rica;Rua Santos, 1509
355149;Apartamento 2 quartos;270000;55;-19,904053;-43,9277609;2;2;0;1;200;68,74;belo-horizonte;leste;Sagrada Fam�lia;Rua Itajub�, 1851
3252374;Casa geminada;270000;120;-19,8181442;-43,9378798;2;2;1;2;0;71,11;belo-horizonte;norte;Juliana;Rua Alva, 134
239766;Apartamento 3 quartos;280000;94;-19,945375;-43,971993;3;1;1;1;200;81;belo-horizonte;oeste;Jardim Am�rica;Rua Indiana, 1350
3262308;Apartamento 2 quartos;290000;56;-19,9676178;-43,9794165;2;2;1;2;170;90;belo-horizonte;oeste;Palmeiras;Rua Professor Carlos Tunes, 9
342172;Sala;310000;49;-19,9290371;-43,9328946;0;1;0;1;456;134;belo-horizonte;centro-sul;Centro;Rua Pernambuco, 189
3250466;Apartamento 2 quartos;310000;63;-19,9331706;-43,9760632;2;2;1;1;250;90;belo-horizonte;oeste;Nova Su�ssa;Rua Java, 185
3213487;Apartamento 3 quartos;320000;100;-19,9482118;-43,9423164;3;2;1;1;450;115,2;belo-horizonte;centro-sul;Santo Ant�nio;Rua Professor An�bal Mattos, 451
3257154;Apartamento 3 quartos;330000;88;-19,895501;-43,997574;3;1;1;2;630;150,57;belo-horizonte;pampulha;Castelo;Rua Geraldo Magela de Almeida, 135
3253710;Apartamento 1 quarto;336254;62;-19,9240358;-43,9384257;1;1;1;1;234;1;belo-horizonte;centro-sul;Centro;Rua Esp�rito Santo, 1059
347848;Apartamento 1 quarto;344142;69;-19,9240358;-43,9384257;1;1;1;1;234;1;belo-horizonte;centro-sul;Centro;Rua Esp�rito Santo, 1059
3199576;Apartamento 3 quartos;345000;63;-19,9812272;-43,9783482;3;0;0;2;410;73;belo-horizonte;oeste;Buritis;Avenida Senador Jos� Augusto, 110
3263629;Apartamento 3 quartos;350000;98;-19,9623998;-43,9656352;3;3;1;2;600;120;belo-horizonte;oeste;Estoril;Rua Paulo Piedade Campos, 640
3306202;Apartamento 3 quartos;360000;85;-19,8884087;-43,9969018;3;3;1;2;350;129,96;belo-horizonte;pampulha;Castelo;Rua Romualdo Lopes Can�ado, 786
332259;Apartamento 2 quartos;369000;60;-19,9700284;-43,9682789;2;2;1;2;485;138;belo-horizonte;oeste;Buritis;Rua Tereza Mota Valadares, 273
3263664;Apartamento 3 quartos;380000;100;-19,977734;-43,970428;3;3;1;2;350;100;belo-horizonte;oeste;Buritis;Rua Jos� Amaury Ferrara, 182
35113;Apartamento 3 quartos;388000;81;-19,9854766;-44,0269922;3;2;1;2;200;100;belo-horizonte;barreiro;Barreiro;Rua Jordelino Cristino Lima, 51
3263190;Cobertura;390000;125;-19,9343998;-43,9456067;3;2;1;1;295,77;62,77;belo-horizonte;oeste;Jardim Am�rica;Rua Santos, 1232
3352638;Apartamento 3 quartos;390000;140;-19,972986;-43,971434;3;3;1;2;405,64;127,54;belo-horizonte;oeste;Buritis;Rua Tereza Mota Valadares, 958
166298;Cobertura;399000;120;0;0;3;2;1;2;200;1000;belo-horizonte;barreiro;Diamante(barreiro);Rua Madre Paulina, 210
134824;Apartamento 3 quartos;400000;150;-19,937188;-43,9615944;3;3;1;1;350;90;belo-horizonte;oeste;Graja�;Rua Oscar Trompowsky, 1275
3254542;Apartamento 3 quartos;430000;110;0;0;3;3;1;1;150;195;belo-horizonte;oeste;Buritis;Rua Marco Aur�lio de Miranda, 300
3245517;Apartamento 3 quartos;450000;82;-19,912969;-43,909138;3;2;1;2;437,7;1500;belo-horizonte;leste;Santa Tereza;Rua S�o Gotardo, 384
3251358;Apartamento 4 quartos;450000;135;-19,9757336;-43,9682211;4;3;1;2;620;143,54;belo-horizonte;oeste;Buritis;Rua Doutor C�lio Andrade, 162
1630703;Apartamento 3 quartos;455800;82;-19,9596056;-43,9816717;3;2;1;2;550;205,26;belo-horizonte;oeste;Bet�nia;Rua J�lio de Castilho, 651
3242401;Apartamento 3 quartos;480000;85;-19,9298011;-43,967497;3;3;1;2;390;159;belo-horizonte;oeste;Prado;Rua Selenio, 190
3266181;Apartamento 2 quartos;480000;80;-19,9422916;-43,9472546;2;2;0;1;600;167;belo-horizonte;centro-sul;Santo Ant�nio;Rua Nunes Vieira, 358
3251940;Apartamento 3 quartos;484999;96;-19,8876035;-43,8930563;3;2;1;2;400;40;belo-horizonte;leste;Nova Vista;Rua Jos� Silva Passos, 300
180780;Apartamento 3 quartos;495000;100;-19,9783923;-43,9678252;3;3;1;2;470;140;belo-horizonte;oeste;Buritis;Avenida Prot�sio de Oliveira Penna, 281
3257866;�rea Privativa;499000;116;-19,9432433;-43,9739011;3;3;1;2;340;145,43;belo-horizonte;oeste;Jardim Am�rica;Rua Lindolfo de Azevedo, 1205
3252830;Apartamento 4 quartos;504900;106;-19,937648;-43,980736;4;3;1;1;200;0;belo-horizonte;oeste;Nova Su�ssa;Rua Maestro Jos� Flores, 46
3241626;Apartamento 3 quartos;507358;96;-19,88654;-43,8906141;3;2;1;2;400;40;belo-horizonte;leste;Cidade Nova;Rua Jos� Silva Passos, 300
3241653;Apartamento 3 quartos;507358;96;-19,88654;-43,8906141;3;2;1;2;400;40;belo-horizonte;leste;Cidade Nova;Rua Jos� Silva Passos, 300
3241658;Apartamento 3 quartos;507358;96;-19,8863738;-43,8904379;3;2;1;2;400;40;belo-horizonte;leste;Cidade Nova;Rua Jos� Silva Passos, 300
3243911;Apartamento 3 quartos;520000;75;-19,8809118;-43,9292293;3;3;1;2;520;201,21;belo-horizonte;nordeste;Uni�o;Rua Artur de S�, 554
3241637;Apartamento 3 quartos;531236;96;-19,88654;-43,8906141;3;2;1;2;400;40;belo-horizonte;leste;Cidade Nova;Rua Jos� Silva Passos, 300
3241643;Apartamento 3 quartos;531236;96;-19,8863738;-43,8904379;3;2;1;2;400;40;belo-horizonte;leste;Cidade Nova;Rua Jos� Silva Passos, 300
3241725;Apartamento 3 quartos;531236;96;-19,8863738;-43,8904379;3;2;1;2;400;40;belo-horizonte;leste;Cidade Nova;Rua Jos� Silva Passos, 300
3241638;Apartamento 3 quartos;531236;96;-19,88654;-43,8906141;3;2;1;2;400;40;belo-horizonte;leste;Cidade Nova;Rua Jos� Silva Passos, 300
3241676;Apartamento 4 quartos;543868;118;-19,8865331;-43,8906558;4;2;1;2;400;40;belo-horizonte;leste;Cidade Nova;Rua Jos� Silva Passos, 300
3241727;Apartamento 4 quartos;543868;118;-19,8865331;-43,8906558;4;2;1;2;400;40;belo-horizonte;leste;Cidade Nova;Rua Jos� Silva Passos, 300
3257795;Apartamento 2 quartos;550000;80;-19,9290884;-43,9680787;2;3;2;2;300;0;belo-horizonte;oeste;Prado;Rua Atenas, 237
3242450;Apartamento 3 quartos;560000;115;0;0;3;3;1;2;1100;230;belo-horizonte;oeste;Buritis;Rua Jos� Hemet�rio Andrade, 131
3241723;Apartamento 4 quartos;565137;118;-19,8863738;-43,8904379;4;2;1;2;400;40;belo-horizonte;leste;Cidade Nova;Rua Jos� Silva Passos, 300
3241811;Apartamento 4 quartos;565137;118;-19,8865331;-43,8906558;4;2;1;2;400;40;belo-horizonte;leste;Cidade Nova;Rua Jos� Silva Passos, 300
352320;Cobertura;580000;180;-19,8574545;-43,9409796;4;5;2;2;385;114,95;belo-horizonte;pampulha;Dona Clara;Rua Leopoldina Cardoso, 418
360201;Apartamento 4 quartos;590000;122;-19,974363;-43,9666481;4;2;1;2;1300;231,42;belo-horizonte;oeste;Buritis;Rua Jos� Hemet�rio Andrade, 91
3243199;Cobertura;598000;190;-19,97781;-43,972993;3;1;2;2;530;227;belo-horizonte;oeste;Buritis;Rua Jornalista Guilherme Apg�ua, 153
136061;Cobertura;599500;160;-19,9776717;-43,9775124;4;4;1;3;600;181,88;belo-horizonte;oeste;Buritis;Rua S�lvio Menicucci, 365
1701548;�rea Privativa;600000;180;-19,977936;-43,9706044;3;2;1;2;400;192,18;belo-horizonte;oeste;Buritis;Rua Jos� Amaury Ferrara, 150
3257833;Apartamento 3 quartos;600000;110;0;0;3;3;1;2;927;252;belo-horizonte;oeste;Buritis;Rua Ulisses Marcondes Escobar, 438
3241746;Apartamento 4 quartos;600829;118;-19,8865331;-43,8906558;4;2;1;2;400;40;belo-horizonte;leste;Cidade Nova;Rua Jos� Silva Passos, 300
3247498;Apartamento 4 quartos;600829;118;-19,8863738;-43,8904379;4;2;1;2;400;40;belo-horizonte;leste;Cidade Nova;Rua Jos� Silva Passos, 300
3241750;Apartamento 4 quartos;608593;118;-19,8863738;-43,8904379;4;2;1;2;400;40;belo-horizonte;leste;Cidade Nova;Rua Jos� Silva Passos, 300
3247496;Apartamento 4 quartos;618235;118;-19,88654;-43,8906141;4;2;1;2;400;40;belo-horizonte;leste;Nova Vista;Rua Jos� Silva Passos, 300
3241752;Apartamento 4 quartos;618239;118;-19,8865331;-43,8906558;4;2;1;2;400;40;belo-horizonte;leste;Cidade Nova;Rua Jos� Silva Passos, 300
3243801;Apartamento 4 quartos;618239;118;-19,88654;-43,8906141;4;2;1;2;400;40;belo-horizonte;leste;Cidade Nova;Rua Jos� Silva Passos, 300
1582307;Apartamento 3 quartos;620000;134;-19,8603631;-43,9385802;3;1;1;2;185;141,63;belo-horizonte;pampulha;Dona Clara;Rua Ministro Ivan Lins, 321
1752068;Casa;620000;206;0;0;3;1;0;6;0;1140,24;belo-horizonte;norte;Floramar;Rua Adelina Campos de Morais, 170
3241933;Apartamento 4 quartos;628058;118;-19,8865331;-43,8906558;4;2;1;2;400;40;belo-horizonte;leste;Cidade Nova;Rua Jos� Silva Passos, 300
3241934;Apartamento 4 quartos;628058;118;-19,8865331;-43,8906558;4;2;1;2;400;40;belo-horizonte;leste;Cidade Nova;Rua Jos� Silva Passos, 300
3255333;Apartamento 1 quarto;630000;60;-19,928148;-43,950845;1;1;1;1;917;230;belo-horizonte;centro-sul;Lourdes;Rua Araguari , 1399
3241751;Apartamento 4 quartos;635058;118;-19,8865331;-43,8906558;4;2;1;2;400;40;belo-horizonte;leste;Cidade Nova;Rua Jos� Silva Passos, 300
2420969;Casa;640000;145;-19,9879508;-44,0367813;3;2;1;10;0;1211;belo-horizonte;barreiro;Tirol;Rua Arlindo Chaves, 157
3233552;Apartamento 4 quartos;640000;130;-19,9729522;-43,9682198;4;3;1;3;695,41;240,67;belo-horizonte;oeste;Buritis;Rua Stella Hanriot, 420
358110;Apartamento 4 quartos;650000;140;-19,9375262;-43,9672262;4;3;1;2;320;136;belo-horizonte;oeste;Graja�;Rua Litargirio, 116
3246694;Apartamento 4 quartos;650000;170;-19,893713;-43,932615;4;3;1;2;450;115;belo-horizonte;nordeste;Nova Floresta;Rua H�lium, 48
158864;Apartamento 4 quartos;660000;150;-19,9679421;-43,9667135;4;3;1;2;867;218,07;belo-horizonte;oeste;Buritis;Rua Engenheiro Alberto Pontes, 535
345758;Apartamento 2 quartos;660000;58;-19,933481;-43,9579078;2;2;1;2;600;200;belo-horizonte;oeste;Gutierrez;Rua Herculano de Freitas, 40
3254270;Cobertura;690000;141;-19,9696345;-43,9700848;3;2;1;2;1105,73;255,36;belo-horizonte;oeste;Buritis;Rua Lauro Ferreira, 163
